"Subject" "Activity" "Metric" "Average"
12 "STANDING" "tGravityAcc-std()-X" -0.985314210491803
12 "STANDING" "tGravityAcc-std()-Y" -0.970482614590164
12 "STANDING" "tGravityAcc-std()-Z" -0.939534099016393
12 "STANDING" "tBodyAccJerk-std()-X" -0.972440195081967
12 "STANDING" "tBodyAccJerk-std()-Y" -0.953203115409836
12 "STANDING" "tBodyAccJerk-std()-Z" -0.975556976885246
12 "STANDING" "tBodyGyro-std()-X" -0.883655251803279
12 "STANDING" "tBodyGyro-std()-Y" -0.941469207540984
12 "STANDING" "tBodyGyro-std()-Z" -0.950364757540984
12 "STANDING" "tBodyGyroJerk-std()-X" -0.955415641803279
12 "STANDING" "tBodyGyroJerk-std()-Y" -0.971195487377049
12 "STANDING" "tBodyGyroJerk-std()-Z" -0.973689389672131
12 "STANDING" "tBodyAccMag-std()" -0.935232945245902
12 "STANDING" "tGravityAccMag-std()" -0.935232945245902
12 "STANDING" "tBodyAccJerkMag-std()" -0.962678857213115
12 "STANDING" "tBodyGyroMag-std()" -0.852271618032787
12 "STANDING" "tBodyGyroJerkMag-std()" -0.961923171967213
12 "STANDING" "fBodyAcc-std()-X" -0.983647207377049
12 "STANDING" "fBodyAcc-std()-Y" -0.922852028360656
12 "STANDING" "fBodyAcc-std()-Z" -0.914189183770492
12 "STANDING" "fBodyAccJerk-std()-X" -0.975581439016393
12 "STANDING" "fBodyAccJerk-std()-Y" -0.95666634442623
12 "STANDING" "fBodyAccJerk-std()-Z" -0.978792832786885
12 "STANDING" "fBodyGyro-std()-X" -0.884385204098361
12 "STANDING" "fBodyGyro-std()-Y" -0.938529853770492
12 "STANDING" "fBodyGyro-std()-Z" -0.954335764426229
12 "STANDING" "fBodyAccMag-std()" -0.939741929016393
12 "STANDING" "fBodyBodyAccJerkMag-std()" -0.964145595245902
12 "STANDING" "fBodyBodyGyroMag-std()" -0.850033171967213
12 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.962909739016393
13 "STANDING" "tBodyAcc-mean()-X" 0.277758431052632
13 "STANDING" "tBodyAcc-mean()-Y" -0.0167891993964912
13 "STANDING" "tBodyAcc-mean()-Z" -0.112124137754386
13 "STANDING" "tGravityAcc-mean()-X" 0.942695296842105
13 "STANDING" "tGravityAcc-mean()-Y" -0.239943146315789
13 "STANDING" "tGravityAcc-mean()-Z" -0.0524856614035088
13 "STANDING" "tBodyAccJerk-mean()-X" 0.0758630962280702
13 "STANDING" "tBodyAccJerk-mean()-Y" 0.00762035230350877
13 "STANDING" "tBodyAccJerk-mean()-Z" -0.000704979340543859
13 "STANDING" "tBodyGyro-mean()-X" -0.0295492164431579
13 "STANDING" "tBodyGyro-mean()-Y" -0.0753205243684211
13 "STANDING" "tBodyGyro-mean()-Z" 0.085471246877193
13 "STANDING" "tBodyGyroJerk-mean()-X" -0.0981199986666667
13 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0412872577807018
13 "STANDING" "tBodyGyroJerk-mean()-Z" -0.053926078122807
13 "STANDING" "tBodyAccMag-mean()" -0.971564243157895
13 "STANDING" "tGravityAccMag-mean()" -0.971564243157895
13 "STANDING" "tBodyAccJerkMag-mean()" -0.98680002754386
13 "STANDING" "tBodyGyroMag-mean()" -0.95782537245614
13 "STANDING" "tBodyGyroJerkMag-mean()" -0.983637634912281
13 "STANDING" "fBodyAcc-mean()-X" -0.989425965614035
13 "STANDING" "fBodyAcc-mean()-Y" -0.959427618245614
13 "STANDING" "fBodyAcc-mean()-Z" -0.97756730122807
13 "STANDING" "fBodyAccJerk-mean()-X" -0.988198276666667
13 "STANDING" "fBodyAccJerk-mean()-Y" -0.977752775438597
13 "STANDING" "fBodyAccJerk-mean()-Z" -0.98460855877193
13 "STANDING" "fBodyGyro-mean()-X" -0.957154108421053
13 "STANDING" "fBodyGyro-mean()-Y" -0.97291308
13 "STANDING" "fBodyGyro-mean()-Z" -0.974394378070175
13 "STANDING" "fBodyAccMag-mean()" -0.972393559473684
13 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.981977536491228
13 "STANDING" "fBodyBodyGyroMag-mean()" -0.957488799473684
13 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.977197403859649
13 "STANDING" "tBodyAcc-std()-X" -0.991020759298246
13 "STANDING" "tBodyAcc-std()-Y" -0.949422439473684
13 "STANDING" "tBodyAcc-std()-Z" -0.967538031754386
13 "STANDING" "tGravityAcc-std()-X" -0.992232401754386
13 "STANDING" "tGravityAcc-std()-Y" -0.974681225789474
13 "STANDING" "tGravityAcc-std()-Z" -0.976827157368421
13 "STANDING" "tBodyAccJerk-std()-X" -0.987636104210526
13 "STANDING" "tBodyAccJerk-std()-Y" -0.977704172105263
13 "STANDING" "tBodyAccJerk-std()-Z" -0.986926242631579
13 "STANDING" "tBodyGyro-std()-X" -0.955577395789474
13 "STANDING" "tBodyGyro-std()-Y" -0.971721755964912
13 "STANDING" "tBodyGyro-std()-Z" -0.973436596140351
13 "STANDING" "tBodyGyroJerk-std()-X" -0.978465124561404
13 "STANDING" "tBodyGyroJerk-std()-Y" -0.980982661403509
13 "STANDING" "tBodyGyroJerk-std()-Z" -0.985177042982456
13 "STANDING" "tBodyAccMag-std()" -0.968519673859649
13 "STANDING" "tGravityAccMag-std()" -0.968519673859649
13 "STANDING" "tBodyAccJerkMag-std()" -0.981865616666667
13 "STANDING" "tBodyGyroMag-std()" -0.944980198421053
13 "STANDING" "tBodyGyroJerkMag-std()" -0.976197659649123
13 "STANDING" "fBodyAcc-std()-X" -0.991817705263158
13 "STANDING" "fBodyAcc-std()-Y" -0.947179813157895
13 "STANDING" "fBodyAcc-std()-Z" -0.964048080877193
13 "STANDING" "fBodyAccJerk-std()-X" -0.988185112807018
13 "STANDING" "fBodyAccJerk-std()-Y" -0.979412252631579
13 "STANDING" "fBodyAccJerk-std()-Z" -0.987871530526316
13 "STANDING" "fBodyGyro-std()-X" -0.955818411578947
13 "STANDING" "fBodyGyro-std()-Y" -0.97142515122807
13 "STANDING" "fBodyGyro-std()-Z" -0.97553326754386
13 "STANDING" "fBodyAccMag-std()" -0.970445378947368
13 "STANDING" "fBodyBodyAccJerkMag-std()" -0.980621262631579
13 "STANDING" "fBodyBodyGyroMag-std()" -0.946857485438596
13 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.976467330175439
18 "STANDING" "tBodyAcc-mean()-X" 0.278458805890411
18 "STANDING" "tBodyAcc-mean()-Y" -0.0166353518150685
18 "STANDING" "tBodyAcc-mean()-Z" -0.108453355945205
18 "STANDING" "tGravityAcc-mean()-X" 0.947573239863014
18 "STANDING" "tGravityAcc-mean()-Y" -0.204206320958904
18 "STANDING" "tGravityAcc-mean()-Z" -0.0485767106575342
18 "STANDING" "tBodyAccJerk-mean()-X" 0.0753539482328767
18 "STANDING" "tBodyAccJerk-mean()-Y" 0.0104698718417123
18 "STANDING" "tBodyAccJerk-mean()-Z" -0.00181640480191781
18 "STANDING" "tBodyGyro-mean()-X" -0.0265873248835616
18 "STANDING" "tBodyGyro-mean()-Y" -0.0732260127945206
18 "STANDING" "tBodyGyro-mean()-Z" 0.0843190675616438
18 "STANDING" "tBodyGyroJerk-mean()-X" -0.0987174024657534
18 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0406573412739726
18 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0532384453013699
18 "STANDING" "tBodyAccMag-mean()" -0.972607495342466
18 "STANDING" "tGravityAccMag-mean()" -0.972607495342466
18 "STANDING" "tBodyAccJerkMag-mean()" -0.98596529369863
18 "STANDING" "tBodyGyroMag-mean()" -0.963006793150685
18 "STANDING" "tBodyGyroJerkMag-mean()" -0.988685954931507
18 "STANDING" "fBodyAcc-mean()-X" -0.990409919315068
18 "STANDING" "fBodyAcc-mean()-Y" -0.961239135479452
18 "STANDING" "fBodyAcc-mean()-Z" -0.975772813972603
18 "STANDING" "fBodyAccJerk-mean()-X" -0.989544971232877
18 "STANDING" "fBodyAccJerk-mean()-Y" -0.975243689589041
18 "STANDING" "fBodyAccJerk-mean()-Z" -0.986265653561644
18 "STANDING" "fBodyGyro-mean()-X" -0.964428926438356
18 "STANDING" "fBodyGyro-mean()-Y" -0.983561159726027
18 "STANDING" "fBodyGyro-mean()-Z" -0.974294413013699
18 "STANDING" "fBodyAccMag-mean()" -0.976797646027397
18 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.984987073150685
18 "STANDING" "fBodyBodyGyroMag-mean()" -0.972352593013699
18 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.988960668767123
18 "STANDING" "tBodyAcc-std()-X" -0.992019762739726
18 "STANDING" "tBodyAcc-std()-Y" -0.95422343630137
18 "STANDING" "tBodyAcc-std()-Z" -0.961873909178082
18 "STANDING" "tGravityAcc-std()-X" -0.994270075205479
18 "STANDING" "tGravityAcc-std()-Y" -0.981335941917808
18 "STANDING" "tGravityAcc-std()-Z" -0.976044291369863
18 "STANDING" "tBodyAccJerk-std()-X" -0.989436673835616
18 "STANDING" "tBodyAccJerk-std()-Y" -0.975277836849315
18 "STANDING" "tBodyAccJerk-std()-Z" -0.988455249452055
18 "STANDING" "tBodyGyro-std()-X" -0.962254249589041
18 "STANDING" "tBodyGyro-std()-Y" -0.980417134246575
18 "STANDING" "tBodyGyro-std()-Z" -0.972820402739726
18 "STANDING" "tBodyGyroJerk-std()-X" -0.981970965890411
18 "STANDING" "tBodyGyroJerk-std()-Y" -0.991151973150685
18 "STANDING" "tBodyGyroJerk-std()-Z" -0.986259015753425
18 "STANDING" "tBodyAccMag-std()" -0.972285545479452
18 "STANDING" "tGravityAccMag-std()" -0.972285545479452
18 "STANDING" "tBodyAccJerkMag-std()" -0.986015285890411
18 "STANDING" "tBodyGyroMag-std()" -0.959797118082192
18 "STANDING" "tBodyGyroJerkMag-std()" -0.988519665753425
18 "STANDING" "fBodyAcc-std()-X" -0.992789068493151
18 "STANDING" "fBodyAcc-std()-Y" -0.952911994794521
18 "STANDING" "fBodyAcc-std()-Z" -0.957216177945206
18 "STANDING" "fBodyAccJerk-std()-X" -0.990287933424657
18 "STANDING" "fBodyAccJerk-std()-Y" -0.977179032191781
18 "STANDING" "fBodyAccJerk-std()-Z" -0.989275839041096
18 "STANDING" "fBodyGyro-std()-X" -0.962272711643836
18 "STANDING" "fBodyGyro-std()-Y" -0.978801848493151
18 "STANDING" "fBodyGyro-std()-Z" -0.974822589589041
18 "STANDING" "fBodyAccMag-std()" -0.973264853561644
18 "STANDING" "fBodyBodyAccJerkMag-std()" -0.986277356712329
18 "STANDING" "fBodyBodyGyroMag-std()" -0.95911345739726
18 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.988407465205479
20 "STANDING" "tBodyAcc-mean()-X" 0.278076904657534
20 "STANDING" "tBodyAcc-mean()-Y" -0.0180695049161644
20 "STANDING" "tBodyAcc-mean()-Z" -0.100402759931507
20 "STANDING" "tGravityAcc-mean()-X" 0.911231752465753
20 "STANDING" "tGravityAcc-mean()-Y" -0.305938716712329
20 "STANDING" "tGravityAcc-mean()-Z" 0.0708655286023288
20 "STANDING" "tBodyAccJerk-mean()-X" 0.0763556159315068
20 "STANDING" "tBodyAccJerk-mean()-Y" 0.0116930221630137
20 "STANDING" "tBodyAccJerk-mean()-Z" -0.00613681937487671
20 "STANDING" "tBodyGyro-mean()-X" -0.0241335049573973
20 "STANDING" "tBodyGyro-mean()-Y" -0.0698308923617808
20 "STANDING" "tBodyGyro-mean()-Z" 0.0773671448739726
20 "STANDING" "tBodyGyroJerk-mean()-X" -0.102049132684932
20 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0432152397506849
20 "STANDING" "tBodyGyroJerk-mean()-Z" -0.051815224739726
20 "STANDING" "tBodyAccMag-mean()" -0.92240685739726
20 "STANDING" "tGravityAccMag-mean()" -0.92240685739726
20 "STANDING" "tBodyAccJerkMag-mean()" -0.956624899041096
20 "STANDING" "tBodyGyroMag-mean()" -0.883675028630137
20 "STANDING" "tBodyGyroJerkMag-mean()" -0.94793650109589
20 "STANDING" "fBodyAcc-mean()-X" -0.96193272890411
20 "STANDING" "fBodyAcc-mean()-Y" -0.898194212465753
20 "STANDING" "fBodyAcc-mean()-Z" -0.929985824794521
20 "STANDING" "fBodyAccJerk-mean()-X" -0.959710489315069
20 "STANDING" "fBodyAccJerk-mean()-Y" -0.935717554109589
20 "STANDING" "fBodyAccJerk-mean()-Z" -0.952741107945206
20 "STANDING" "fBodyGyro-mean()-X" -0.881019424794521
20 "STANDING" "fBodyGyro-mean()-Y" -0.91064914109589
20 "STANDING" "fBodyGyro-mean()-Z" -0.911409911643836
20 "STANDING" "fBodyAccMag-mean()" -0.921225595205479
20 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.940007897123288
20 "STANDING" "fBodyBodyGyroMag-mean()" -0.879437674794521
20 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.929600007123288
20 "STANDING" "tBodyAcc-std()-X" -0.967209961232877
20 "STANDING" "tBodyAcc-std()-Y" -0.87541041109589
20 "STANDING" "tBodyAcc-std()-Z" -0.913142481643836
20 "STANDING" "tGravityAcc-std()-X" -0.981916942054795
20 "STANDING" "tGravityAcc-std()-Y" -0.957462721369863
20 "STANDING" "tGravityAcc-std()-Z" -0.942437325616438
20 "STANDING" "tBodyAccJerk-std()-X" -0.959528332191781
20 "STANDING" "tBodyAccJerk-std()-Y" -0.935605650958904
20 "STANDING" "tBodyAccJerk-std()-Z" -0.958936310958904
20 "STANDING" "tBodyGyro-std()-X" -0.886749172739726
20 "STANDING" "tBodyGyro-std()-Y" -0.903913940684931
20 "STANDING" "tBodyGyro-std()-Z" -0.907343324657534
20 "STANDING" "tBodyGyroJerk-std()-X" -0.921644239863014
20 "STANDING" "tBodyGyroJerk-std()-Y" -0.947633070684932
20 "STANDING" "tBodyGyroJerk-std()-Z" -0.948669854794521
20 "STANDING" "tBodyAccMag-std()" -0.910672094794521
20 "STANDING" "tGravityAccMag-std()" -0.910672094794521
20 "STANDING" "tBodyAccJerkMag-std()" -0.938454372328767
20 "STANDING" "tBodyGyroMag-std()" -0.843683410273973
20 "STANDING" "tBodyGyroJerkMag-std()" -0.926328788356164
20 "STANDING" "fBodyAcc-std()-X" -0.96980617890411
20 "STANDING" "fBodyAcc-std()-Y" -0.872525409452055
20 "STANDING" "fBodyAcc-std()-Z" -0.910995860273973
20 "STANDING" "fBodyAccJerk-std()-X" -0.963098911506849
20 "STANDING" "fBodyAccJerk-std()-Y" -0.94047417890411
20 "STANDING" "fBodyAccJerk-std()-Z" -0.963973097671233
20 "STANDING" "fBodyGyro-std()-X" -0.890525705068493
20 "STANDING" "fBodyGyro-std()-Y" -0.901237499589041
20 "STANDING" "fBodyGyro-std()-Z" -0.914872014383562
20 "STANDING" "fBodyAccMag-std()" -0.918651880273973
20 "STANDING" "fBodyBodyAccJerkMag-std()" -0.936025033013699
20 "STANDING" "fBodyBodyGyroMag-std()" -0.849127347123288
20 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.927225720410959
24 "STANDING" "tBodyAcc-mean()-X" 0.280348883913043
24 "STANDING" "tBodyAcc-mean()-Y" -0.0144785340348986
24 "STANDING" "tBodyAcc-mean()-Z" -0.108222553855072
24 "STANDING" "tGravityAcc-mean()-X" 0.96644228
24 "STANDING" "tGravityAcc-mean()-Y" -0.145201300942029
24 "STANDING" "tGravityAcc-mean()-Z" -0.0530585403536232
24 "STANDING" "tBodyAccJerk-mean()-X" 0.0746177416521739
24 "STANDING" "tBodyAccJerk-mean()-Y" 0.0109839689101449
24 "STANDING" "tBodyAccJerk-mean()-Z" -0.00358774904913043
24 "STANDING" "tBodyGyro-mean()-X" -0.0278611511434783
24 "STANDING" "tBodyGyro-mean()-Y" -0.0692546674492754
24 "STANDING" "tBodyGyro-mean()-Z" 0.077124614942029
24 "STANDING" "tBodyGyroJerk-mean()-X" -0.0991947719855072
24 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0431738608
24 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0517180379565217
24 "STANDING" "tBodyAccMag-mean()" -0.950061017681159
24 "STANDING" "tGravityAccMag-mean()" -0.950061017681159
24 "STANDING" "tBodyAccJerkMag-mean()" -0.977620953913043
24 "STANDING" "tBodyGyroMag-mean()" -0.954518594057971
24 "STANDING" "tBodyGyroJerkMag-mean()" -0.982387268985507
24 "STANDING" "fBodyAcc-mean()-X" -0.984183633623188
24 "STANDING" "fBodyAcc-mean()-Y" -0.948970158405797
24 "STANDING" "fBodyAcc-mean()-Z" -0.953817599275362
24 "STANDING" "fBodyAccJerk-mean()-X" -0.98116164057971
24 "STANDING" "fBodyAccJerk-mean()-Y" -0.967720592463768
24 "STANDING" "fBodyAccJerk-mean()-Z" -0.974170468405797
24 "STANDING" "fBodyGyro-mean()-X" -0.958540187246377
24 "STANDING" "fBodyGyro-mean()-Y" -0.970426493768116
24 "STANDING" "fBodyGyro-mean()-Z" -0.970133388405797
24 "STANDING" "fBodyAccMag-mean()" -0.960066088115942
24 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.972251355217391
24 "STANDING" "fBodyBodyGyroMag-mean()" -0.963922314202899
24 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.981119237826087
24 "STANDING" "tBodyAcc-std()-X" -0.98725587115942
24 "STANDING" "tBodyAcc-std()-Y" -0.936871974347826
24 "STANDING" "tBodyAcc-std()-Z" -0.930283530144928
24 "STANDING" "tGravityAcc-std()-X" -0.992197591884058
24 "STANDING" "tGravityAcc-std()-Y" -0.968155388695652
24 "STANDING" "tGravityAcc-std()-Z" -0.94618494942029
24 "STANDING" "tBodyAccJerk-std()-X" -0.980573836811594
24 "STANDING" "tBodyAccJerk-std()-Y" -0.967745638695652
24 "STANDING" "tBodyAccJerk-std()-Z" -0.977716354927536
24 "STANDING" "tBodyGyro-std()-X" -0.960738660289855
24 "STANDING" "tBodyGyro-std()-Y" -0.967298518695652
24 "STANDING" "tBodyGyro-std()-Z" -0.969958678115942
24 "STANDING" "tBodyGyroJerk-std()-X" -0.975856809130435
24 "STANDING" "tBodyGyroJerk-std()-Y" -0.981983572028985
24 "STANDING" "tBodyGyroJerk-std()-Z" -0.983276883478261
24 "STANDING" "tBodyAccMag-std()" -0.94790101173913
24 "STANDING" "tGravityAccMag-std()" -0.94790101173913
24 "STANDING" "tBodyAccJerkMag-std()" -0.973108343043478
24 "STANDING" "tBodyGyroMag-std()" -0.95310477884058
24 "STANDING" "tBodyGyroJerkMag-std()" -0.979995718695652
24 "STANDING" "fBodyAcc-std()-X" -0.988851853478261
24 "STANDING" "fBodyAcc-std()-Y" -0.934454791304348
24 "STANDING" "fBodyAcc-std()-Z" -0.923802467681159
24 "STANDING" "fBodyAccJerk-std()-X" -0.981721691014493
24 "STANDING" "fBodyAccJerk-std()-Y" -0.970228184202899
24 "STANDING" "fBodyAccJerk-std()-Z" -0.979936740869565
24 "STANDING" "fBodyGyro-std()-X" -0.961885695217391
24 "STANDING" "fBodyGyro-std()-Y" -0.965798055507246
24 "STANDING" "fBodyGyro-std()-Z" -0.972688652173913
24 "STANDING" "fBodyAccMag-std()" -0.949522556376812
24 "STANDING" "fBodyBodyAccJerkMag-std()" -0.973195509565217
24 "STANDING" "fBodyBodyGyroMag-std()" -0.954407176956522
24 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.9797551
